Zone.Code,Zone.Name,TDS,quintile
16UGHE,Burton & Holme,-4.295874749,1
16UGHF,Cartmel,-3.346556024,1
16UGHG,Coniston,-1.51009646,3
16UGHH,Crake Valley,-3.008774183,1
16UGHJ,Crooklands,-3.46816994,1
16UGHK,Grange,-2.335777679,2
16UGHL,Hawkshead,-1.597266837,3
16UGHM,Holker,-2.670961803,2
16UGHN,Kendal Castle,-2.112148086,2
16UGHP,Kendal Far Cross,0.208404404,3
16UGHQ,Kendal Fell,0.797047794,4
16UGHR,Kendal Glebelands,-3.535100247,1
16UGHS,Kendal Heron Hill,-4.793196237,1
16UGHT,Kendal Highgate,0.802425734,4
16UGHU,Kendal Kirkland,3.825574859,5
16UGHW,Kendal Mintsfeet,-2.122221774,2
16UGHX,Kendal Nether,-2.094223585,2
16UGHY,Kendal Oxenholme,-1.210940073,3
16UGHZ,Kendal Parks,-5.547538166,1
16UGJA,Kendal Stonecross,-4.199543505,1
16UGJB,Kendal Strickland,-1.912423535,2
16UGJC,Kendal Underley,-0.422177523,3
16UGJD,Kirkby Lonsdale,-1.9261833,2
16UGJE,Lakes Ambleside,-0.708077333,3
16UGJF,Lakes Grasmere,-0.019482678,3
16UGJG,Levens,-4.511404716,1
16UGJH,Low Furness & Swarthmoor,-2.825810836,2
16UGJJ,Lyth Valley,-3.655199706,1
16UGJK,Milnthorpe,-1.748621966,2
16UGJL,Natland,-5.667346169,1
16UGJM,Sedbergh,-2.329693974,2
16UGJN,Staveley-in-Cartmel,-1.947923363,2
16UGJP,Staveley-in-Westmorland,-3.29244275,1
16UGJQ,Ulverston Central,1.92438335,4
16UGJR,Ulverston East,2.016383557,4
16UGJS,Ulverston North,-0.640158769,3
16UGJT,Ulverston South,-3.042606003,1
16UGJU,Ulverston Town,0.838263228,4
16UGJW,Ulverston West,-4.351404383,1
16UGJX,Whinfell,-5.605522339,1
16UGJY,Windermere Applethwaite,-1.08655714,3
16UGJZ,Windermere Bowness North,-2.890545286,2
16UGKA,Windermere Bowness South,-1.081305856,3
16UGKB,Windermere Town,-0.156053831,3
17UBGC,Alfreton,2.245744334,4
17UBGD,Alport,-3.539707108,1
17UBGE,Belper Central,-0.425550643,3
17UBGF,Belper East,-4.330617617,1
17UBGG,Belper North,-2.531447807,2
17UBGH,Belper South,-0.70523132,3
17UBGJ,Codnor and Waingroves,-0.668373909,3
17UBGK,Crich,-2.4286769,2
17UBGL,Duffield,-3.146682673,1
17UBGM,Heage and Ambergate,-2.575604343,2
17UBGN,Heanor and Loscoe,-0.743636065,3
17UBGP,Heanor East,-0.086563093,3
17UBGQ,Heanor West,-0.162823643,3
17UBGR,Ironville and Riddings,1.262541668,4
17UBGS,"Kilburn, Denby and Holbrook",-2.340845983,2
17UBGT,Langley Mill and Aldercar,2.502880164,4
17UBGU,Ripley,-0.659368254,3
17UBGW,Ripley and Marehay,-0.322114158,3
17UBGX,"Shipley Park, Horsley and Horsley Woodhouse",-2.879219833,2
17UBGY,Somercotes,2.2048773,4
17UBGZ,South West Parishes,-4.314283605,1
17UBHA,Swanwick,-3.811575543,1
17UBHB,Wingfield,-3.192259199,1
17UCGB,Barlborough,-1.877952313,2
17UCGC,Blackwell,0.377834571,4
17UCGD,Bolsover North West,1.535178415,4
17UCGE,Bolsover South,0.941336358,4
17UCGF,Bolsover West,0.944065271,4
17UCGG,Clowne North,0.990100905,4
17UCGH,Clowne South,-1.391324754,3
17UCGJ,Elmton-with-Creswell,2.975776228,5
17UCGK,Pinxton,0.648763596,4
17UCGL,Pleasley,0.348100053,4
17UCGM,Scarcliffe,2.531832017,4
17UCGN,Shirebrook East,4.621441652,5
17UCGP,Shirebrook Langwith,3.790999028,5
17UCGQ,Shirebrook North West,6.49097404,5
17UCGR,Shirebrook South East,3.112776303,5
17UCGS,Shirebrook South West,1.168427712,4
17UCGT,South Normanton East,0.498988162,4
17UCGU,South Normanton West,-1.562960951,3
17UCGW,Tibshelf,0.570939408,4
17UCGX,Whitwell,0.271256354,4
17UDFX,Barrow Hill and New Whittington,1.0202988,4
17UDFY,Brimington North,1.245218878,4
17UDFZ,Brimington South,-0.339635939,3
17UDGA,Brockwell,-0.986655678,3
17UDGB,Dunston,3.827025524,5
17UDGC,Hasland,-0.157055006,3
17UDGD,Hollingwood and Inkersall,0.55525497,4
17UDGE,Holmebrook,4.127727026,5
17UDGF,Linacre,-3.391364043,1
17UDGG,Loundsley Green,4.425094728,5
17UDGH,Lowgates and Woodthorpe,2.518393004,4
17UDGJ,Middlecroft and Poolsbrook,7.179951112,5
17UDGK,Moor,2.258624357,4
17UDGL,Old Whittington,2.876275908,5
17UDGM,Rother,5.535187884,5
17UDGN,St Helen's,4.469720534,5
17UDGP,St Leonard's,0.144402325,3
17UDGQ,Walton,-4.492924138,1
17UDGR,West,-4.096502179,1
17UFGC,Ashbourne North,-0.0134879,3
17UFGD,Ashbourne South,-0.930034511,3
17UFGE,Bakewell,-1.392533801,3
17UFGF,Bradwell,-1.787569339,2
17UFGG,Brailsford,-3.509459851,1
17UFGH,Calver,-3.371795121,1
17UFGJ,Carsington Water,-2.174012784,2
17UFGK,Chatsworth,-2.67118633,2
17UFGL,Clifton and Bradley,-3.020124106,1
17UFGM,Darley Dale,-2.406797443,2
17UFGN,Dovedale and Parwich,-1.355464249,3
17UFGP,Doveridge and Sudbury,-2.256629303,2
17UFGQ,Hartington and Taddington,-3.343371387,1
17UFGR,Hathersage and Eyam,-2.219567457,2
17UFGS,Hulland,-3.774048065,1
17UFGT,Lathkill and Bradford,-1.614785408,2
17UFGU,Litton and Longstone,-4.298166784,1
17UFGW,Masson,-1.669501459,2
17UFGX,Matlock All Saints,-2.361677101,2
17UFGY,Matlock St Giles,0.563165171,4
17UFGZ,Norbury,-3.502017078,1
17UFHA,Stanton,-1.845153047,2
17UFHB,Tideswell,-1.759660361,2
17UFHC,Winster and South Darley,-1.773596329,2
17UFHD,Wirksworth,-0.963133232,3
17UGGC,Abbotsford,-3.010924657,1
17UGGD,Breaston,-3.166132111,1
17UGGE,Cotmanhay,1.237290749,4
17UGGF,Derby Road East,0.764695365,4
17UGGG,Derby Road West,-0.496913702,3
17UGGH,Draycott,-1.154959974,3
17UGGJ,Hallam Fields,-0.770777057,3
17UGGK,Ilkeston Central,1.042223947,4
17UGGL,Ilkeston North,5.507630044,5
17UGGM,Kirk Hallam,3.220190718,5
17UGGN,Little Eaton and Breadsall,-3.291247845,1
17UGGP,Little Hallam,-0.62376899,3
17UGGQ,Long Eaton Central,-1.059861112,3
17UGGR,Nottingham Road,0.165063362,3
17UGGS,Ockbrook And Borrowash,-2.699703444,2
17UGGT,Old Park,1.145671201,4
17UGGU,Sandiacre North,1.361068476,4
17UGGW,Sandiacre South,-2.62382544,2
17UGGX,Sawley,-0.379991665,3
17UGGY,Stanley,-2.508216615,2
17UGGZ,West Hallam and Dale Abbey,-4.620015709,1
17UGHA,Wilsthorpe,-2.55526744,2
17UHGC,Barms,0.250928869,4
17UHGD,Blackbrook,-3.704156269,1
17UHGE,Burbage,-4.062054467,1
17UHGF,Buxton Central,0.800603158,4
17UHGG,Chapel East,-1.531980798,3
17UHGH,Chapel West,-1.912569921,2
17UHGJ,Corbar,-1.741099658,2
17UHGK,Cote Heath,-0.377568284,3
17UHGL,Dinting,-5.24578731,1
17UHGM,Gamesley,8.597586965,5
17UHGN,Hadfield North,2.28854251,4
17UHGP,Hadfield South,-1.199849682,3
17UHGQ,Hayfield,-2.012519231,2
17UHGR,Hope Valley,-2.684459117,2
17UHGS,Howard Town,0.35045217,4
17UHGT,Limestone Peak,-0.827583183,3
17UHGU,New Mills East,1.666816032,4
17UHGW,New Mills West,-2.233995531,2
17UHGX,Old Glossop,-2.217794418,2
17UHGY,Padfield,-1.879854968,2
17UHGZ,St John's,-3.696914324,1
17UHHA,Sett,-4.484562136,1
17UHHB,Simmondley,-4.216387861,1
17UHHC,Stone Bench,2.379703489,4
17UHHD,Temple,-3.174864091,1
17UHHE,Tintwistle,-2.090633089,2
17UHHF,Whaley Bridge,-2.136698654,2
17UHHG,Whitfield,4.55432693,5
17UJGD,Ashover,-3.40494896,1
17UJGE,Barlow and Holmesfield,-2.915254782,2
17UJGF,Brampton and Walton,-2.817613778,2
17UJGG,Clay Cross North,2.440684269,4
17UJGH,Clay Cross South,3.94037426,5
17UJGJ,Coal Aston,-4.124485127,1
17UJGK,Dronfield North,-0.22517539,3
17UJGL,Dronfield South,-3.761370141,1
17UJGM,Dronfield Woodhouse,-3.850962535,1
17UJGN,Eckington North,-1.245940525,3
17UJGP,Eckington South,3.524086328,5
17UJGQ,Gosforth Valley,-4.257955763,1
17UJGR,Grassmoor,2.620085015,4
17UJGS,Holmewood and Heath,4.261980801,5
17UJGT,Killamarsh East,-0.680541878,3
17UJGU,Killamarsh West,-0.816668161,3
17UJGW,North Wingfield Central,2.143001995,4
17UJGX,Pilsley and Morton,-0.624805387,3
17UJGY,Renishaw,3.204874749,5
17UJGZ,Ridgeway and Marsh Lane,-1.335357525,3
17UJHA,Shirland,1.590501843,4
17UJHB,Sutton,-0.363073146,3
17UJHC,Tupton,1.433810961,4
17UJHD,Unstone,0.806567348,4
17UJHE,Wingerworth,-4.881999872,1
17UKFW,Aston,-4.176927021,1
17UKFX,Church Gresley,-0.669120117,3
17UKFY,Etwall,-3.64203669,1
17UKFZ,Hartshorne and Ticknall,0.443664705,4
17UKGA,Hatton,-2.092058424,2
17UKGB,Hilton,-4.693917081,1
17UKGC,Linton,-1.78945878,2
17UKGD,Melbourne,-2.71458285,2
17UKGE,Midway,-1.433739112,3
17UKGF,Newhall and Stanton,-0.000265164,3
17UKGG,North West,-2.598053182,2
17UKGH,Repton,-2.988078154,1
17UKGJ,Seales,-1.874010073,2
17UKGK,Stenson,-2.87221712,2
17UKGL,Swadlincote,-1.517983567,3
17UKGM,Willington and Findern,-3.476269687,1
17UKGN,Woodville,-1.814674439,2
18UBGN,Axminster Rural,0.370514971,4
18UBGP,Axminster Town,-0.986313028,3
18UBGQ,Beer and Branscombe,-1.584608648,3
18UBGR,Broadclyst,-2.456562945,2
18UBGS,Budleigh,-2.59638775,2
18UBGT,Clyst Valley,-3.261556764,1
18UBGU,Coly Valley,-3.505352204,1
18UBGW,Dunkeswell,-1.953611121,2
18UBGX,Exe Valley,-2.610768925,2
18UBGY,Exmouth Brixington,-3.309513029,1
18UBGZ,Exmouth Halsdon,-2.642165869,2
18UBHA,Exmouth Littleham,0.15633201,3
18UBHB,Exmouth Town,1.074883464,4
18UBHC,Exmouth Withycombe Raleigh,0.383104776,4
18UBHD,Feniton and Buckerell,-3.324562862,1
18UBHE,Honiton St Michael's,-0.923361729,3
18UBHF,Honiton St Paul's,-0.330443508,3
18UBHG,Newbridges,-2.665498329,2
18UBHH,Newton Poppleford and Harpford,-2.749272786,2
18UBHJ,Otterhead,-2.924966954,2
18UBHK,Ottery St Mary Rural,-3.590247988,1
18UBHL,Ottery St Mary Town,-2.070670973,2
18UBHM,Raleigh,-1.766683312,2
18UBHN,Seaton,-1.892429043,2
18UBHP,Sidmouth Rural,-4.022579005,1
18UBHQ,Sidmouth Sidford,-1.35523687,3
18UBHR,Sidmouth Town,-2.852826139,2
18UBHS,Tale Vale,-3.415682156,1
18UBHT,Trinity,-2.896635291,2
18UBHU,Whimple,-1.62608666,2
18UBHW,Woodbury and Lympstone,-3.149832756,1
18UBHX,Yarty,-2.71476292,2
18UCFU,Alphington,-1.749400379,2
18UCFW,Cowick,-1.329750317,3
18UCFX,Duryard,-1.067859041,3
18UCFY,Exwick,-0.251474899,3
18UCFZ,Heavitree,-1.634713259,2
18UCGA,Mincinglake,0.807778198,4
18UCGB,Newtown,4.094157248,5
18UCGC,Pennsylvania,-0.867558983,3
18UCGD,Pinhoe,-1.462704368,3
18UCGE,Polsloe,1.167691809,4
18UCGF,Priory,3.500245898,5
18UCGG,St David's,5.775996207,5
18UCGH,St James,3.874926826,5
18UCGJ,St Leonard's,-0.882399112,3
18UCGK,St Loyes,-3.87471543,1
18UCGL,St Thomas,-0.444091344,3
18UCGM,Topsham,-1.9397978,2
18UCGN,Whipton & Barton,1.762035372,4
18UDGF,Boniface,-0.695596165,3
18UDGG,Bradninch,-1.029776573,3
18UDGH,Cadbury,-3.365908012,1
18UDGJ,Canonsleigh,-1.822911133,2
18UDGK,Castle,-0.737531961,3
18UDGL,Clare and Shuttern,-2.115389149,2
18UDGM,Cranmore,0.456913809,4
18UDGN,Cullompton North,-0.465063634,3
18UDGP,Cullompton Outer,-2.245972009,2
18UDGQ,Cullompton South,-1.504775997,3
18UDGR,Halberton,-1.038923005,3
18UDGS,Lawrence,-0.58410074,3
18UDGT,Lower Culm,-1.26781292,3
18UDGU,Lowman,1.414995265,4
18UDGW,Newbrooke,-2.001361195,2
18UDGX,Sandford and Creedy,-3.201336397,1
18UDGY,Silverton,-3.300731671,1
18UDGZ,Taw,-3.436354463,1
18UDHA,Taw Vale,-2.166649714,2
18UDHB,Upper Culm,-2.668166303,2
18UDHC,Upper Yeo,-1.713952863,2
18UDHD,Way,-2.199700329,2
18UDHE,Westexe,0.597607192,4
18UDHF,Yeo,-2.612334417,2
18UEGH,Bickington and Roundswell,-2.892844618,2
18UEGJ,Bishop's Nympton,-3.237895768,1
18UEGK,Bratton Fleming,-3.379739022,1
18UEGL,Braunton East,-3.06025543,1
18UEGM,Braunton West,-1.284111813,3
18UEGN,Central Town,5.0319753,5
18UEGP,Chittlehampton,-1.675490513,2
18UEGQ,Chulmleigh,-1.783962601,2
18UEGR,Combe Martin,-1.894396185,2
18UEGS,Forches and Whiddon Valley,2.425271886,4
18UEGT,Fremington,-3.701377982,1
18UEGU,Georgeham and Mortehoe,-2.063175664,2
18UEGW,Heanton Punchardon,-0.608066486,3
18UEGX,Ilfracombe Central,4.302349851,5
18UEGY,Ilfracombe East,-0.368280604,3
18UEGZ,Ilfracombe West,0.535538007,4
18UEHA,Instow,-1.683009555,2
18UEHB,"Landkey, Swimbridge and Taw",-1.923391891,2
18UEHC,Longbridge,-1.053786932,3
18UEHD,Lynton and Lynmouth,-1.212007863,3
18UEHE,Marwood,-4.301044925,1
18UEHF,Newport,-0.705061043,3
18UEHG,North Molton,-1.182847206,3
18UEHH,Pilton,-0.791378754,3
18UEHJ,South Molton,-1.045118641,3
18UEHK,Witheridge,-3.118676452,1
18UEHL,Yeo Valley,2.663504735,4
18UGGM,Allington and Loddiswell,-3.165494153,1
18UGGN,Avon and Harbourne,-1.458594998,3
18UGGP,Bickleigh and Shaugh,-2.80841859,2
18UGGQ,Charterlands,-1.031244821,3
18UGGR,Cornwood and Sparkwell,-1.302109423,3
18UGGS,Dartington,-1.030357558,3
18UGGT,Dartmouth and Kingswear,-1.453230825,3
18UGGU,Dartmouth Townstal,3.363712726,5
18UGGW,East Dart,-3.294121583,1
18UGGX,Eastmoor,-1.808583868,2
18UGGY,Erme Valley,-2.587948613,2
18UGGZ,Ivybridge Central,-0.563850569,3
18UGHA,Ivybridge Filham,-2.484898994,2
18UGHB,Ivybridge Woodlands,-4.368525021,1
18UGHC,Kingsbridge East,-3.021906249,1
18UGHD,Kingsbridge North,-0.973851532,3
18UGHE,Marldon,-3.104758984,1
18UGHF,Newton and Noss,-1.587788147,3
18UGHG,Salcombe and Malborough,-2.690388827,2
18UGHH,Saltstone,-2.698425847,2
18UGHJ,Skerries,-3.323922971,1
18UGHK,South Brent,-0.769214032,3
18UGHL,Stokenham,-3.246072174,1
18UGHM,Thurlestone,-2.232988998,2
18UGHN,Totnes Bridgetown,0.735559746,4
18UGHP,Totnes Town,1.202705504,4
18UGHQ,Wembury and Brixton,-4.06425732,1
18UGHR,West Dart,-3.695995943,1
18UGHS,Westville and Alvington,0.848577462,4
18UGHT,Yealmpton,-1.247904032,3
18UHGL,Ambrook,-3.408369315,1
18UHGM,Ashburton and Buckfastleigh,0.331060989,4
18UHGN,Bishopsteignton,-3.582292927,1
18UHGP,Bovey,-1.979779174,2
18UHGQ,Bradley,-1.577918225,3
18UHGR,Buckland and Milber,-0.207285032,3
18UHGS,Bushell,1.163296105,4
18UHGT,Chudleigh,-0.801598756,3
18UHGU,College,-0.46221948,3
18UHGW,Dawlish Central and North East,-1.086299288,3
18UHGX,Dawlish South West,-0.487352202,3
18UHGY,Haytor,-3.298314393,1
18UHGZ,Ipplepen,-3.659532419,1
18UHHA,Kenn Valley,-3.433228787,1
18UHHB,Kenton with Starcross,-1.623948367,2
18UHHC,Kerswell-with-Combe,-3.348821442,1
18UHHD,Kingsteignton East,-2.446924963,2
18UHHE,Kingsteignton West,-1.78495651,2
18UHHF,Moorland,-2.286776403,2
18UHHG,Shaldon and Stokeinteignhead,-3.616869726,1
18UHHH,Teignbridge North,-5.117118307,1
18UHHJ,Teignmouth Central,-1.673879497,2
18UHHK,Teignmouth East,-0.016910127,3
18UHHL,Teignmouth West,1.225707724,4
18UHHM,Teign Valley,-2.388097747,2
18UKGE,Appledore,-1.183676302,3
18UKGF,Bideford East,1.758634325,4
18UKGG,Bideford North,1.954046222,4
18UKGH,Bideford South,1.465469772,4
18UKGJ,Broadheath,-2.241628975,2
18UKGK,Clinton,-2.225951645,2
18UKGL,Clovelly Bay,-1.115337692,3
18UKGM,Coham Bridge,-2.264747098,2
18UKGN,Forest,-1.862862183,2
18UKGP,Hartland and Bradworthy,-0.859931291,3
18UKGQ,Holsworthy,-0.906656757,3
18UKGR,Kenwith,-2.119883977,2
18UKGS,Monkleigh and Littleham,-1.522566239,3
18UKGT,Northam,-0.426745542,3
18UKGU,Orchard Hill,-2.875161555,2
18UKGW,Shebbear and Langtree,-1.718229289,2
18UKGX,Tamarside,-3.344378007,1
18UKGY,Three Moors,-2.09475091,2
18UKGZ,Torrington,0.496342346,4
18UKHA,Two Rivers,-2.715716853,2
18UKHB,Waldon,-2.484474519,2
18UKHC,Westward Ho!,1.673374608,4
18UKHD,Winkleigh,-0.610836537,3
18ULFY,Bere Ferrers,-1.162476661,3
18ULFZ,Bridestowe,-2.737444423,2
18ULGA,Buckland Monachorum,-3.372055807,1
18ULGB,Burrator,-2.823184273,2
18ULGC,Chagford,-1.654755393,2
18ULGD,Drewsteignton,-1.51978008,3
18ULGE,Exbourne,-3.309419343,1
18ULGF,Hatherleigh,-0.868042152,3
18ULGG,Lew Valley,-2.746359415,2
18ULGH,Lydford,0.570842749,4
18ULGJ,Mary Tavy,-4.1279666,1
18ULGK,Milton Ford,-3.75966563,1
18ULGL,North Tawton,-1.852517559,2
18ULGM,Okehampton East,-0.833817576,3
18ULGN,Okehampton West,0.937405654,4
18ULGP,Tamarside,-1.897674866,2
18ULGQ,Tavistock North,-0.612631156,3
18ULGR,Tavistock South,-1.644855801,2
18ULGS,Tavistock South West,-1.543529936,3
18ULGT,South Tawton,-1.381424906,3
18ULGU,Thrushel,-2.523203065,2
18ULGW,Walkham,-2.233090491,2
19UCFL,Burton and Winkton,-2.737271763,2
19UCFM,Grange,3.279605271,5
19UCFN,Highcliffe,-1.49288288,3
19UCFP,Jumpers,-2.049326267,2
19UCFQ,Mudeford and Friars Cliff,-3.015576182,1
19UCFR,North Highcliffe and Walkford,-2.810386511,2
19UCFS,Portfield,-1.941451959,2
19UCFT,Purewell and Stanpit,-0.935442185,3
19UCFU,St Catherine's and Hurn,-3.573867372,1
19UCFW,Town Centre,-0.895918723,3
19UCFX,West Highcliffe,-3.934367738,1
19UDGA,Alderholt,-3.9789448,1
19UDGB,Ameysford,-3.932828764,1
19UDGC,Colehill East,-3.544815836,1
19UDGD,Colehill West,-5.273708347,1
19UDGE,Corfe Mullen Central,-4.253819378,1
19UDGF,Corfe Mullen North,-3.533507322,1
19UDGG,Corfe Mullen South,-4.137496395,1
19UDGH,Crane,-0.289627547,3
19UDGJ,Ferndown Central,-4.305904382,1
19UDGK,Ferndown Links,-0.860090393,3
19UDGL,Handley Vale,-1.06830714,3
19UDGM,Holt,-4.526051504,1
19UDGN,Longham,-3.898827601,1
19UDGP,Parley,-5.572202261,1
19UDGQ,St Leonards and St Ives East,-4.617426839,1
19UDGR,St Leonards and St Ives West,-5.698276822,1
19UDGS,Stapehill,-4.710214974,1
19UDGT,Stour,-2.211437762,2
19UDGU,Three Cross and Potterne,0.787916557,4
19UDGW,Verwood Dewlands,-4.398899767,1
19UDGX,Verwood Newtown,-3.555506755,1
19UDGY,Verwood Stephen's Castle,-5.440137232,1
19UDGZ,West Moors,-2.869772045,2
19UDHA,Wimborne Minster,-0.981573306,3
19UEGE,Abbey,-2.937584194,2
19UEGF,Blackmore,-2.370403467,2
19UEGG,Blandford Damory Down,-5.75559129,1
19UEGH,Blandford Hilltop,-2.421062351,2
19UEGJ,Blandford Langton St Leonards,-1.92490624,2
19UEGK,Blandford Old Town,2.620797586,4
19UEGL,Blandford Station,0.030256261,3
19UEGM,Bourton and District,-4.222498384,1
19UEGN,Bulbarrow,-2.146464403,2
19UEGP,Cranborne Chase,-3.590041873,1
19UEGQ,Gillingham Town,-0.52666659,3
19UEGR,Hill Forts,-2.611019619,2
19UEGS,Lodbourne,-1.906132075,2
19UEGT,Lydden Vale,-1.852859637,2
19UEGU,Marnhull,-3.834889622,1
19UEGW,Milton,-3.049645798,1
19UEGX,Motcombe and Ham,-3.426735378,1
19UEGY,Portman,-0.274824903,3
19UEGZ,Riversdale,-2.97729372,1
19UEHA,Shaftesbury Central,-0.451868552,3
19UEHB,Shaftesbury Christy's,-2.578827065,2
19UEHC,Shaftesbury Grosvenor,-2.512985786,2
19UEHD,Shaftesbury Underhill,-3.374243657,1
19UEHE,Stour Valley,-0.181190359,3
19UEHF,The Beacon,-2.261202165,2
19UEHG,The Lower Tarrants,-1.144290976,3
19UEHH,The Stours,-2.319097912,2
19UEHJ,Wyke,-4.257127331,1
19UGFN,Bere Regis,-0.935002681,3
19UGFP,Castle,-1.217457675,3
19UGFQ,Creech Barrow,-1.937213829,2
19UGFR,Langton,-2.952020192,2
19UGFS,Lytchett Matravers,-2.697072598,2
19UGFT,Lytchett Minster and Upton East,-1.975764228,2
19UGFU,Lytchett Minster and Upton West,-3.91497537,1
19UGFW,St. Martin,-2.007437537,2
19UGFX,Swanage North,-0.58025373,3
19UGFY,Swanage South,-0.367954907,3
19UGFZ,Wareham,-1.433171053,3
19UGGA,West Purbeck,-0.96903552,3
19UGGB,Winfrith,-2.622982155,2
19UGGC,Wool,-0.522357913,3
19UHGR,Beaminster,-1.109496106,3
19UHGS,Bradford Abbas,-2.584234534,2
19UHGT,Bradpole,-3.230675229,1
19UHGU,Bridport North,1.166825687,4
19UHGW,Bridport South and Bothenhampton,-0.400919914,3
19UHGX,Broadmayne,-3.422447896,1
19UHGY,Broadwindsor,-1.231709676,3
19UHGZ,Burton Bradstock,-2.310172992,2
19UHHA,Cam Vale,-3.764996957,1
19UHHB,Charminster and Cerne Valley,-2.068596846,2
19UHHC,Charmouth,-3.135672317,1
19UHHD,Chesil Bank,-2.330156066,2
19UHHE,Chickerell,-2.647181142,2
19UHHF,Chideock and Symondsbury,-3.759043961,1
19UHHG,Dorchester East,0.259982092,4
19UHHH,Dorchester North,1.229503865,4
19UHHJ,Dorchester South,-4.121244743,1
19UHHK,Dorchester West,-0.822052014,3
19UHHL,Frome Valley,-3.690510496,1
19UHHM,Halstock,-3.469733845,1
19UHHN,Loders,-3.10417461,1
19UHHP,Lyme Regis,-0.919241018,3
19UHHQ,Maiden Newton,-2.948181889,2
19UHHR,Marshwood Vale,-1.755932639,2
19UHHS,Netherbury,-2.492283396,2
19UHHT,Owermoigne,-2.341407703,2
19UHHU,Piddle Valley,-2.458956514,2
19UHHW,Puddletown,-2.273587689,2
19UHHX,Queen Thorne,-2.228615189,2
19UHHY,Sherborne East,0.145103697,3
19UHHZ,Sherborne West,-0.371102202,3
19UHJA,Winterborne St Martin,-3.123162172,1
19UHJB,Yetminster,-4.364663524,1
19UJFQ,Littlemoor,3.170820854,5
19UJFR,Melcombe Regis,3.701410627,5
19UJFS,Preston,-4.431377893,1
19UJFT,Radipole,-2.159361107,2
19UJFU,Tophill East,-0.550817734,3
19UJFW,Tophill West,-0.616528677,3
19UJFX,Underhill,2.86834685,5
19UJFY,Upwey and Broadwey,-1.553245756,3
19UJFZ,Westham East,2.122828961,4
19UJGA,Westham North,0.980326069,4
19UJGB,Westham West,0.402037996,4
19UJGC,Wey Valley,-4.041701198,1
19UJGD,Weymouth East,0.855344201,4
19UJGE,Weymouth West,-0.49153486,3
19UJGF,Wyke Regis,-1.37527876,3
20UBFT,Bournmoor,0.945219257,4
20UBFU,Chester Central,5.918892143,5
20UBFW,Chester East,-2.731160759,2
20UBFX,Chester North,-1.656033265,2
20UBFY,Chester South,0.676083037,4
20UBFZ,Chester West,1.229034237,4
20UBGA,Edmondsley and Waldridge,-3.749734311,1
20UBGB,Grange Villa and West Pelton,1.531874437,4
20UBGC,Kimblesworth and Plawsworth,1.734500305,4
20UBGD,Lumley,-0.743850447,3
20UBGE,North Lodge,-4.098242943,1
20UBGF,Ouston,-1.994375104,2
20UBGG,Pelton,1.438600397,4
20UBGH,Pelton Fell,5.663849232,5
20UBGJ,Sacriston,1.368887893,4
20UBGK,Urpeth,-3.980118042,1
20UDGA,Annfield Plain,2.282903762,4
20UDGB,Benfieldside,-1.30951345,3
20UDGC,Blackhill,1.014055144,4
20UDGD,Burnhope,4.235169485,5
20UDGE,Burnopfield,-1.273942974,3
20UDGF,Castleside,-3.235141048,1
20UDGG,Catchgate,3.474060913,5
20UDGH,Consett East,-0.40752153,3
20UDGJ,Consett North,0.642439268,4
20UDGK,Consett South,5.473549167,5
20UDGL,Cornsay,1.707725189,4
20UDGM,Craghead and South Stanley,4.953949055,5
20UDGN,Delves Lane,1.725345829,4
20UDGP,Dipton,1.104718739,4
20UDGQ,Ebchester and Medomsley,-1.337604053,3
20UDGR,Esh,0.55553749,4
20UDGS,Havannah,0.510856787,4
20UDGT,Lanchester,-2.144721638,2
20UDGU,Leadgate,1.937818188,4
20UDGW,South Moor,2.334558391,4
20UDGX,Stanley Hall,4.005143593,5
20UDGY,Tanfield,0.650360908,4
20UEGB,Bearpark and Witton Gilbert,0.287751813,4
20UEGC,Belmont,-5.091004453,1
20UEGD,"Brancepeth, Langley Moor and Meadowfield",-0.664349059,3
20UEGE,Brandon,2.764301737,4
20UEGF,Carrville and Gilesgate Moor,-0.963109246,3
20UEGG,Cassop-cum-Quarrington,1.582069055,4
20UEGH,Coxhoe,0.730246113,4
20UEGJ,Crossgate and Framwelgate,-0.886683875,3
20UEGK,Deerness,2.468681261,4
20UEGL,Elvet,2.576328137,4
20UEGM,Framwellgate Moor,0.35739371,4
20UEGN,Neville's Cross,-3.100145362,1
20UEGP,New Brancepeth and Ushaw Moor,2.070293858,4
20UEGQ,Newton Hall North,-3.878379593,1
20UEGR,Newton Hall South,-2.791368298,2
20UEGS,Pelaw and Gilesgate,6.342788727,5
20UEGT,Pittington and West Rainton,0.745302041,4
20UEGU,St Nicholas,2.177102134,4
